,RunId,iteration,Step,width,height,N,boxeCells,max_steps,boxe cells,Clean cells,Percent boxe cells,Percent clean cells,Total moves,Vacuum 0,Vacuum 1,Vacuum 2,Vacuum 3,Vacuum 4,AgentID,Cells cleaned,Moves
3954,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,"(9, 9)",0,0
3955,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,0,0,0
3956,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,1,0,0
3957,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,2,3,12
3958,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,3,0,0
3959,0,0,37,10,10,5,10,200,6,94,6.0,94.0,18,0,0,3,0,1,4,1,6
3960,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,"(1, 1)",0,0
3961,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,"(1, 9)",0,0
3962,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,"(9, 1)",0,0
3963,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,"(9, 9)",0,0
3964,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,0,0,0
3965,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,1,0,0
3966,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,2,3,12
3967,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,3,0,0
3968,0,0,38,10,10,5,10,200,6,94,6.0,94.0,19,0,0,3,0,1,4,1,7
3969,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 1)",0,0
3970,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 9)",0,0
3971,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 1)",0,0
3972,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 9)",0,0
3973,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,0,0,0
3974,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,1,0,0
3975,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,2,3,12
3976,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,3,0,0
3977,0,0,39,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,4,1,8
3978,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 1)",0,0
3979,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 9)",0,0
3980,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 1)",0,0
3981,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 9)",0,0
3982,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,0,0,0
3983,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,1,0,0
3984,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,2,3,12
3985,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,3,0,0
3986,0,0,40,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,4,1,8
3987,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 1)",0,0
3988,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 9)",0,0
3989,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 1)",0,0
3990,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 9)",0,0
3991,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,0,0,0
3992,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,1,0,0
3993,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,2,3,12
3994,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,3,0,0
3995,0,0,41,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,4,1,8
3996,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 1)",0,0
3997,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 9)",0,0
3998,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 1)",0,0
3999,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 9)",0,0
4000,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,0,0,0
4001,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,1,0,0
4002,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,2,3,12
4003,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,3,0,0
4004,0,0,42,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,4,1,8
4005,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 1)",0,0
4006,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(1, 9)",0,0
4007,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 1)",0,0
4008,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,"(9, 9)",0,0
4009,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,0,0,0
4010,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,1,0,0
4011,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,2,3,12
4012,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,3,0,0
4013,0,0,43,10,10,5,10,200,6,94,6.0,94.0,20,0,0,3,0,1,4,1,8
4014,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,"(1, 1)",0,0
4015,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,"(1, 9)",0,0
4016,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,"(9, 1)",0,0
4017,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,"(9, 9)",0,0
4018,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,0,1,0
4019,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,1,0,0
4020,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,2,4,12
4021,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,3,0,0
4022,0,0,44,10,10,5,10,200,4,96,4.0,96.0,20,1,0,4,0,1,4,1,8
4023,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,"(1, 1)",0,0
4024,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,"(1, 9)",0,0
4025,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,"(9, 1)",0,0
4026,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,"(9, 9)",0,0
4027,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,0,1,1
4028,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,1,0,0
4029,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,2,4,12
4030,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,3,0,0
4031,0,0,45,10,10,5,10,200,4,96,4.0,96.0,21,1,0,4,0,1,4,1,8
4032,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(1, 1)",0,0
4033,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(1, 9)",0,0
4034,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(9, 1)",0,0
4035,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(9, 9)",0,0
4036,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,0,1,2
4037,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,1,0,0
4038,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,2,4,12
4039,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,3,0,0
4040,0,0,46,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,4,1,8
4041,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(1, 1)",0,0
4042,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(1, 9)",0,0
4043,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(9, 1)",0,0
4044,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,"(9, 9)",0,0
4045,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,0,1,2
4046,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,1,0,0
4047,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,2,4,12
4048,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,3,0,0
4049,0,0,47,10,10,5,10,200,4,96,4.0,96.0,22,1,0,4,0,1,4,1,8
4050,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,"(1, 1)",0,0
4051,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,"(1, 9)",0,0
4052,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,"(9, 1)",0,0
4053,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,"(9, 9)",0,0
4054,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,0,1,3
4055,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,1,0,0
4056,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,2,4,12
4057,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,3,0,0
4058,0,0,48,10,10,5,10,200,4,96,4.0,96.0,23,1,0,4,0,1,4,1,8
4059,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,"(1, 1)",0,0
4060,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,"(1, 9)",0,0
4061,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,"(9, 1)",0,0
4062,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,"(9, 9)",0,0
4063,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,0,1,4
4064,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,1,0,0
4065,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,2,4,12
4066,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,3,0,0
4067,0,0,49,10,10,5,10,200,4,96,4.0,96.0,24,1,0,4,0,1,4,1,8
4068,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,"(1, 1)",0,0
4069,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,"(1, 9)",0,0
4070,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,"(9, 1)",0,0
4071,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,"(9, 9)",0,0
4072,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,0,1,5
4073,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,1,0,0
4074,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,2,4,12
4075,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,3,0,0
4076,0,0,50,10,10,5,10,200,4,96,4.0,96.0,25,1,0,4,0,1,4,1,8
4077,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,"(1, 1)",0,0
4078,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,"(1, 9)",0,0
4079,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,"(9, 1)",0,0
4080,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,"(9, 9)",0,0
4081,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,0,1,6
4082,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,1,0,0
4083,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,2,4,12
4084,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,3,0,0
4085,0,0,51,10,10,5,10,200,4,96,4.0,96.0,26,1,0,4,0,1,4,1,8
4086,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,"(1, 1)",0,0
4087,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,"(1, 9)",0,0
4088,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,"(9, 1)",0,0
4089,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,"(9, 9)",0,0
4090,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,0,1,7
4091,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,1,0,0
4092,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,2,4,12
4093,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,3,0,0
4094,0,0,52,10,10,5,10,200,4,96,4.0,96.0,27,1,0,4,0,1,4,1,8
4095,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,"(1, 1)",0,0
4096,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,"(1, 9)",0,0
4097,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,"(9, 1)",0,0
4098,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,"(9, 9)",0,0
4099,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,0,1,8
4100,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,1,0,0
4101,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,2,4,12
4102,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,3,0,0
4103,0,0,53,10,10,5,10,200,4,96,4.0,96.0,28,1,0,4,0,1,4,1,8
4104,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(1, 1)",0,0
4105,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(1, 9)",0,0
4106,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(9, 1)",0,0
4107,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(9, 9)",0,0
4108,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,0,1,9
4109,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,1,0,0
4110,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,2,4,12
4111,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,3,0,0
4112,0,0,54,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,4,1,8
4113,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(1, 1)",0,0
4114,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(1, 9)",0,0
4115,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(9, 1)",0,0
4116,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,"(9, 9)",0,0
4117,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,0,1,9
4118,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,1,0,0
4119,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,2,4,12
4120,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,3,0,0
4121,0,0,55,10,10,5,10,200,4,96,4.0,96.0,29,1,0,4,0,1,4,1,8
4122,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(1, 1)",0,0
4123,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(1, 9)",0,0
4124,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(9, 1)",0,0
4125,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(9, 9)",0,0
4126,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,0,1,9
4127,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,1,0,0
4128,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,2,4,12
4129,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,3,0,0
4130,0,0,56,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,4,2,8
4131,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(1, 1)",0,0
4132,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(1, 9)",0,0
4133,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(9, 1)",0,0
4134,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,"(9, 9)",0,0
4135,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,0,1,9
4136,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,1,0,0
4137,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,2,4,12
4138,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,3,0,0
4139,0,0,57,10,10,5,10,200,3,97,3.0,97.0,29,1,0,4,0,2,4,2,8
4140,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,"(1, 1)",0,0
4141,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,"(1, 9)",0,0
4142,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,"(9, 1)",0,0
4143,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,"(9, 9)",0,0
4144,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,0,1,9
4145,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,1,0,0
4146,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,2,4,12
4147,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,3,0,0
4148,0,0,58,10,10,5,10,200,3,97,3.0,97.0,30,1,0,4,0,2,4,2,9
4149,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,"(1, 1)",0,0
4150,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,"(1, 9)",0,0
4151,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,"(9, 1)",0,0
4152,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,"(9, 9)",0,0
4153,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,0,1,9
4154,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,1,0,0
4155,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,2,4,12
4156,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,3,0,0
4157,0,0,59,10,10,5,10,200,3,97,3.0,97.0,31,1,0,4,0,2,4,2,10
4158,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,"(1, 1)",0,0
4159,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,"(1, 9)",0,0
4160,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,"(9, 1)",0,0
4161,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,"(9, 9)",0,0
4162,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,0,1,9
4163,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,1,0,0
4164,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,2,4,12
4165,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,3,0,0
4166,0,0,60,10,10,5,10,200,3,97,3.0,97.0,32,1,0,4,0,2,4,2,11
4167,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4168,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4169,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4170,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4171,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4172,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4173,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4174,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4175,0,0,61,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4176,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4177,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4178,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4179,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4180,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4181,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4182,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4183,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4184,0,0,62,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4185,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4186,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4187,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4188,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4189,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4190,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4191,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4192,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4193,0,0,63,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4194,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4195,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4196,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4197,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4198,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4199,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4200,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4201,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4202,0,0,64,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4203,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4204,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4205,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4206,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4207,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4208,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4209,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4210,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4211,0,0,65,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4212,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
4213,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 9)",0,0
4214,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 1)",0,0
4215,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(9, 9)",0,0
4216,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,0,1,9
4217,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,1,0,0
4218,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,2,4,12
4219,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,3,0,0
4220,0,0,66,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,4,2,12
4221,0,0,67,10,10,5,10,200,3,97,3.0,97.0,33,1,0,4,0,2,"(1, 1)",0,0
